ID,date,meals_served,kitchen_staff,temperature_C,humidity_percent,day_of_week,special_event,past_waste_kg,staff_experience,waste_category
1690,2023-12-27,233.0,11.0,14.02120435,47.71450815,2,0,28.2782067,Intermediate,Meat
1691,2023-11-15,264.0,6.0,19.71631997,33.4621757,2,0,38.06188566,Intermediate,Grains
1692,2022-04-09,306.0,10.0,14.02063673,34.93242382,5,0,10.13629862,Beginner,Vegetables
1693,2024-03-15,323.0,18.0,28.49965967,39.4395768,4,1,6.209044432,Intermediate,Vegetables
1694,2023-12-29,143.0,9.0,30.29380542,57.60014373,4,0,13.97054703,Intermediate,Grains
1695,2023-07-28,485.0,10.0,31.20039713,64.93252559,4,1,37.52530703,Intermediate,Meat
1696,2023-02-11,398.0,19.0,26.78561674,42.66674827,5,0,11.19333805,Intermediate,Vegetables
1697,2023-05-18,288.0,12.0,14.04410528,68.86279026,3,0,26.47400357,Expert,Grains
1698,2022-02-17,428.0,5.0,10.025737,37.64723757,3,0,17.50303234,Intermediate,Dairy
1699,2022-02-02,158.0,7.0,21.83934721,82.45360345,2,0,24.16719688,Intermediate,Vegetables
1700,2024-02-19,311.0,5.0,25.91226628,67.70604285,0,0,24.38862239,Intermediate,Meat
1701,2024-04-19,304.0,5.0,11.11487271,48.99297992,4,0,32.63599293,Intermediate,Meat
1702,2022-07-20,417.0,11.0,17.09636322,79.20075775,2,1,41.88242989,Intermediate,Meat
1703,2022-05-15,134.0,8.0,27.32984852,62.2204493,6,0,11.67621518,Intermediate,Meat
1704,2022-01-28,121.0,19.0,29.27135271,43.96578883,4,0,34.99776882,Beginner,Dairy
1705,2024-08-04,177.0,9.0,25.33682847,60.76358366,6,0,44.81635762,Intermediate,Meat
1706,2022-08-19,442.0,18.0,15.86685096,61.54875593,4,0,42.00526002,Intermediate,Meat
1707,2023-05-05,221.0,18.0,13.98260052,58.55806386,4,0,33.72577598,Intermediate,Meat
1708,2024-02-12,319.0,5.0,27.57358602,52.84138087,0,0,16.77879951,Intermediate,Meat
1709,2023-01-14,198.0,10.0,31.48539483,30.33994887,5,0,42.41933539,Intermediate,Meat
1710,2022-10-16,484.0,10.0,34.46578219,40.63025552,6,1,13.7648074,Intermediate,Meat
1711,2023-11-06,306.0,7.0,23.01920355,39.22842148,0,0,10.32000854,Intermediate,Dairy
1712,2023-01-27,157.0,10.0,10.06460037,62.94782018,4,0,16.96989619,Intermediate,Dairy
1713,2023-08-16,376.0,15.0,18.08750987,68.56913489,2,0,35.89312744,Beginner,Meat
1714,2023-05-14,336.0,11.0,30.63215271,73.179229,6,0,33.62213041,Intermediate,Meat
1715,2022-05-19,356.0,13.0,60.0,80.63547676,3,0,44.14720248,Intermediate,Meat
1716,2022-03-04,363.0,11.0,10.78255784,34.10045613,4,0,11.92637794,Expert,Meat
1717,2023-04-17,257.0,19.0,10.03091699,80.65492214,0,0,18.77212248,Expert,Grains
1718,2022-05-09,315.0,14.0,12.06271336,58.37828077,0,0,10.24150324,Beginner,Meat
1719,2022-02-10,154.0,15.0,24.68077788,54.76566776,3,0,40.84288339,Intermediate,Vegetables
1720,2023-06-05,499.0,19.0,15.59036086,62.62834367,0,0,15.48827654,Intermediate,Meat
1721,2022-02-01,148.0,16.0,27.56975997,69.04611285,1,0,41.18430513,Beginner,Meat
1722,2022-03-06,305.0,11.0,32.73811277,32.76741386,6,0,29.51475021,Beginner,Meat
1723,2024-03-23,441.0,14.0,24.6619773,60.40035894,5,0,48.29459469,Intermediate,Meat
1724,2022-01-15,4590.0,8.0,19.41738405,69.31694458,5,0,8.944242629,Beginner,Meat
1725,2022-06-06,151.0,9.0,11.01885265,85.76560167,0,0,22.73612211,Intermediate,Meat
1726,2022-02-10,154.0,15.0,24.85989648,54.76566776,3,0,40.84288339,Intermediate,Vegetables
1727,2023-05-08,389.0,8.0,15.6839325,76.2468371,0,0,48.17624823,Expert,Dairy
1728,2023-01-15,287.0,12.0,29.99452739,86.22546171,6,0,12.9796949,Intermediate,Vegetables
1729,2024-02-03,221.0,15.0,14.17212795,46.28631466,5,0,31.05343941,Expert,Dairy
1730,2022-08-05,367.0,7.0,20.12551998,62.55206211,4,0,44.76041278,Beginner,Grains
1731,2024-07-10,283.0,12.0,23.81284037,86.34342576,2,1,38.75689532,Beginner,Dairy
1732,2024-03-02,402.0,11.0,19.28555005,39.54150022,5,0,25.06799953,Intermediate,Meat
1733,2022-02-22,415.0,10.0,31.35524436,80.36765457,1,0,26.33739333,Beginner,Dairy
1734,2024-05-28,437.0,13.0,28.00020099,30.68883958,1,0,31.22087659,Intermediate,Vegetables
1735,2022-12-04,470.0,8.0,28.9836082,73.54298779,6,1,24.82426219,Expert,Dairy
1736,2024-01-19,242.0,6.0,26.95947057,42.21470265,4,1,37.16130539,Expert,Meat
1737,2023-12-21,447.0,17.0,12.64826781,45.31854459,3,0,39.16898848,Intermediate,Meat
1738,2023-12-26,216.0,5.0,20.84501281,51.86125431,1,0,22.02010319,Beginner,Vegetables
1739,2022-10-23,332.0,16.0,12.82774548,64.97906557,6,1,13.15515025,Intermediate,Dairy
1740,2023-12-03,190.0,7.0,14.51486495,70.77299563,6,0,36.3452631,Expert,Meat
1741,2022-09-09,197.0,5.0,23.49764599,40.04158399,4,0,35.25754158,Intermediate,Grains
1742,2023-12-28,157.0,14.0,23.95105813,82.76979424,3,0,23.5898329,Beginner,Meat
1743,2023-04-07,449.0,11.0,18.33923874,84.43198929,4,0,40.32876458,Expert,Vegetables
1744,2023-04-01,104.0,16.0,14.75812157,85.85324232,5,0,8.708268734,Intermediate,Vegetables
1745,2022-09-28,407.0,17.0,24.50280574,56.64766279,2,0,14.35025394,Intermediate,Dairy
1746,2024-03-26,276.0,19.0,29.5645485,30.9637119,1,0,35.6302568,Expert,Meat
1747,2024-05-12,211.0,11.0,32.05339036,50.00775562,6,0,18.78205492,Intermediate,Dairy
1748,2022-09-27,298.0,16.0,34.3274437,58.44038571,1,0,32.78881018,Beginner,Meat
1749,2022-01-24,291.0,8.0,14.89176593,75.78931748,0,1,31.6535617,Intermediate,Grains
1750,2022-07-21,264.0,19.0,18.97877574,71.69294242,3,0,26.832568600000002,Expert,Vegetables
1751,2022-06-11,336.0,16.0,26.25735465,70.25658028,5,0,49.80370251,Intermediate,Meat
1752,2023-07-10,277.0,6.0,22.11503968,64.08555074,0,0,34.73593384,Intermediate,Meat
1753,2023-12-31,259.0,14.0,32.03626949,79.60480608,6,0,8.252462641,Expert,Meat
1754,2023-02-06,254.0,5.0,23.91592645,44.53387307,0,0,14.37798081,Intermediate,Dairy
1755,2023-12-04,301.0,12.0,11.34645517,43.49341301,0,0,46.5832845,Expert,Dairy
1756,2023-04-22,374.0,19.0,12.99572505,40.9684342,5,0,8.791491984,Expert,Meat
1757,2024-02-11,127.0,12.0,15.63596889,38.97608697,6,0,36.11372259,Intermediate,Vegetables
1758,2023-07-20,429.0,14.0,27.29045139,39.13966714,3,0,9.743237868,Intermediate,Grains
1759,2023-01-25,322.0,19.0,23.16247985,31.4699069,2,0,18.89610239,Intermediate,Vegetables
1760,2022-01-02,448.0,16.0,10.12862927,56.13032726,6,0,29.8900387,Intermediate,Grains
1761,2022-02-13,230.0,17.0,30.79673593,61.63493525,6,0,29.7972929,Intermediate,Vegetables
1762,2023-07-16,367.0,10.0,11.86574536,79.78578722,6,1,21.93867331,Intermediate,Grains
1763,2024-07-20,150.0,14.0,-10.0,86.37909068,5,1,23.10381686,Intermediate,Vegetables
1764,2022-03-22,369.0,10.0,15.09253123,80.28913101,1,0,48.49463824,Intermediate,Meat
1765,2022-07-25,271.0,5.0,15.89480235,53.9621249,0,0,29.43491597,Beginner,Meat
1766,2022-02-04,287.0,13.0,11.86736044,40.14486422,4,0,9.162519707,Beginner,Dairy
1767,2024-07-31,111.0,19.0,23.00476308,35.05807888,2,0,20.5788599,Intermediate,Grains
1768,2024-02-15,327.0,10.0,24.98422414,31.24028213,3,0,13.56516388,Expert,Meat
1769,2023-05-24,175.0,7.0,19.92946944,37.54345614,2,0,26.09554462,Expert,Meat
1770,2023-03-04,242.0,7.0,26.89603113,68.22545022,5,0,7.450972132,Intermediate,Grains
1771,2023-03-31,207.0,6.0,21.42146612,34.96292769,4,1,41.55758259,Intermediate,Vegetables
1772,2022-02-07,274.0,8.0,26.9268561,43.60382298,0,0,39.53744738,Intermediate,Dairy
1773,2023-01-02,145.0,6.0,23.07711811,73.98307139,0,0,32.52408887,Intermediate,Meat
1774,2022-04-02,437.0,15.0,21.55243227,61.51438545,5,1,41.70962321,Intermediate,Grains
1775,2022-12-06,121.0,11.0,23.55909162,57.35875655,1,0,46.03818129,Intermediate,Meat
1776,2024-06-16,372.0,17.0,31.54967271,65.72157968,6,0,38.74791568,Intermediate,Meat
1777,2022-12-12,150.0,7.0,13.7247964,89.76737698,0,0,45.86067902,Beginner,Dairy
1778,2024-02-16,291.0,13.0,25.0536411,46.14117881,4,1,46.27492663,Intermediate,Vegetables
1779,2022-08-30,346.0,12.0,18.9812687,53.15247017,1,1,26.832568600000002,Intermediate,Vegetables
1780,2022-11-12,448.0,19.0,33.14187077,57.50798547,5,0,37.88958305,Intermediate,Meat
1781,2023-08-24,198.0,17.0,26.15225309,71.40579349,3,0,41.36305177,Expert,Dairy
1782,2023-01-23,117.0,5.0,30.39371609,46.82006765,0,0,22.43530832,Expert,Meat
1783,2022-10-01,437.0,19.0,18.5663372,61.63493525,5,0,19.93939121,Intermediate,Meat
1784,2022-06-16,112.0,10.0,28.60697664,87.24198766,3,0,32.80692019,Expert,Dairy
1785,2024-04-20,359.0,13.0,10.90719057,78.9846471,5,0,19.66210628,Intermediate,Meat
1786,2022-01-21,443.0,17.0,20.8060196,42.93179213,4,0,19.32368426,Intermediate,Dairy
1787,2023-10-09,478.0,19.0,33.55788474,88.02316089,0,0,10.33972765,Intermediate,Vegetables
1788,2024-03-29,198.0,9.0,15.63853325,77.85284163,4,0,24.2943931,Expert,Grains
1789,2023-04-30,226.0,6.0,16.42618166,89.96797489,6,0,49.39534014,Expert,Meat
1790,2022-02-12,419.0,15.0,11.95236721,58.74420379,5,0,15.17149386,Intermediate,Dairy
1791,2023-05-20,168.0,11.0,24.36468456,75.2413821,5,0,49.15587189,Intermediate,Meat
1792,2024-04-11,182.0,9.0,11.43200628,87.69080034,3,0,23.8231,Expert,Grains
1793,2022-09-01,302.0,18.0,25.13845394,65.75933053,3,1,12.47336836,Intermediate,Meat
1794,2023-07-21,142.0,14.0,25.45129186,83.96731275,4,0,29.92205483,Intermediate,Meat
1795,2024-05-25,393.0,14.0,34.18390444,49.51523436,5,0,36.83418238,Beginner,Grains
1796,2023-07-17,422.0,15.0,29.56740102,66.3687939,0,0,30.68426664,Intermediate,Vegetables
1797,2022-01-26,260.0,10.0,30.16811189,75.55492398,2,0,21.41018043,Intermediate,Vegetables
1798,2023-11-18,464.0,9.0,33.20793832,67.32237374,5,0,10.2120387,Beginner,Dairy
1799,2024-08-15,449.0,6.0,29.96483181,84.6912776,3,0,18.05198127,Intermediate,Vegetables
1800,2022-07-09,324.0,13.0,22.62112205,65.92154414,5,0,47.09201726,Beginner,Meat
1801,2024-09-02,313.0,7.0,30.57396116,53.84688941,0,0,28.97721668,Expert,Meat
1802,2023-12-01,281.0,18.0,28.70479765,87.3792056,4,1,38.55729498,Beginner,Grains
1803,2023-05-26,243.0,17.0,25.69875132,88.47550868,4,0,46.49863676,Expert,Meat
1804,2023-04-20,219.0,10.0,21.87216359,45.25388302,3,0,5.231283241,Intermediate,Meat
1805,2024-05-06,153.0,12.0,29.29644315,55.83241257,0,0,28.31347243,Intermediate,Grains
1806,2024-01-18,113.0,7.0,28.96690975,42.03361506,3,0,31.1703892,Intermediate,Meat
1807,2022-09-10,297.0,10.0,10.85469415,88.32151539,5,1,12.64426675,Expert,Meat
1808,2022-01-22,393.0,6.0,31.00303757,51.6226692,5,0,27.00660989,Intermediate,Vegetables
1809,2023-04-05,464.0,16.0,34.88701227,81.9928789,2,0,46.67923408,Intermediate,Dairy
1810,2022-10-04,366.0,8.0,13.31786635,31.85625868,1,0,33.24854367,Intermediate,Vegetables
1811,2024-08-13,338.0,17.0,30.50943769,79.10217399,1,0,43.16816742,Intermediate,Meat
1812,2024-03-16,338.0,9.0,33.75781882,37.13246347,5,0,22.12168485,Expert,Meat
1813,2022-12-10,329.0,10.0,30.34415721,78.39536054,5,0,19.35702834,Intermediate,Dairy
1814,2024-02-09,415.0,11.0,28.08511914,75.74897307,4,0,8.919918026,Intermediate,Meat
1815,2022-05-11,198.0,6.0,18.94503377,58.18462578,2,0,18.29605661,Expert,Grains
1816,2024-05-21,202.0,9.0,14.77976754,76.85975362,1,0,41.5207402,Intermediate,Meat
1817,2022-03-29,395.0,18.0,17.35419933,45.13843499,1,0,40.55066787,Intermediate,Grains
1818,2022-11-27,483.0,11.0,24.91213687,59.48509065,6,0,36.47027598,Intermediate,Dairy
1819,2023-04-12,243.0,11.0,28.8709455,70.50840367,2,0,19.76720326,Intermediate,Meat
1820,2022-02-14,406.0,10.0,19.06163765,55.28664249,0,0,28.56036108,Expert,Meat
1821,2024-05-10,350.0,6.0,23.70801459,51.35128556,4,0,46.78685967,Intermediate,Vegetables
